caption,image_id,funny_score
SONIC Nights are better with the whole squad! Who’s in? 🌙,sonicdrivein_1549,0.0
"If only a SONIC food truck could follow us around every day. 😍The Signature Slinger food truck launch in NYC was a success! Have you tasted our new guilt-free cheeseburger yet?

See menu for details",sonicdrivein_1550,0.0
Our Slushes are truly a work of art. 🎨,sonicdrivein_1551,0.0
"“It’s more environmentally friendly, better for you and of course, above all, delicious.” - Scott Uehlein, VP Product",sonicdrivein_1552,0.0
A cheeseburger this delicious deserves a BIG Apple debut! Click the link in bio to see some of our favorite highlights from the Signature Slinger food truck launch in NYC! ♥️,sonicdrivein_1553,0.0
"This burger is full of flavor, and better for the environment! The Signature Slinger burger patty is made with three",sonicdrivein_1554,0.0
"Introducing the SONIC® Signature Slinger! A cheeseburger with a patty made from three simple ingredients: 100% pure beef blended with savory mushrooms and bold seasonings— you’re gonna LOVE it! 🍔 
#GetAwayWithIt #SomethingsCookin #March5 📷: @missandeiya",sonicdrivein_1555,1.0
"The secret’s out tomorrow! We promise you’ll want to tell all of your friends...even the furry ones.
#GetAwayWithIt #SomethingsCookin #March5 📷: @TK",sonicdrivein_1556,1.0
"We have somethin’ coming that starts under 350 calories. We bet it will make you THIS happy.
#GetAwayWithIt #SomethingsCookin #March5 📷: @tahrithebengal",sonicdrivein_1557,1.0
"You’re going to want to squeeze time in your calendar for the yummy goodness we’ve been cookin’ up. 👀
#GetAwayWithIt #SomethingsCookin #March5 📷: @kimchi.the.pug",sonicdrivein_1558,1.0
"We’ve got something you’ll love and it starts at only 350 calories. 😮
#GetAwayWithIt #SomethingsCookin #March5 📷: @veryfatrabbit",sonicdrivein_1559,1.0
"We’ve got a new thing coming. All of the flavor. None of the guilt. So good it’ll make ya bounce. 🙃 
#GetAwayWithIt #SomethingsCookin #March5 📷: @thewilliamsfam",sonicdrivein_1560,1.0
"Mark your calendars! We’ve got a guilt-free bite dropping soon that you HAVE to taste to believe!
#GetAwayWithIt #SomethingsCookin #March5",sonicdrivein_1562,1.0
"LOL tag the friend you’re gonna battle on March 5th! We’ve got something new coming. Starting under 350 calories. It’s delicious. That’s all we’re sayin. 🤐
#GetAwayWithIt #SomethingsCookin #March5 📷: @franckleflambert",sonicdrivein_1563,1.0
"Who’s ready for the return of SONIC Nights? ✨ Save the date for March 5th when we bring back our half-priced shakes,",sonicdrivein_1564,0.0
Shakes made  with real ice cream—what’s not to love? 🍒,sonicdrivein_1565,0.0
When Bae just gets you. Sending love to those who keep it sweet on Valentine’s Day. 😉❤️,sonicdrivein_1566,0.0
"There’s no such thing as too cheesy! Right, @themacncheeseguru? 😉 🧀",sonicdrivein_1567,0.0
Ahh it’s Friday… time to treat yourself! What’s your favorite SONIC treat?,sonicdrivein_1568,1.0
"Stop, take a minute, and soak in the beauty of these crispy, golden yet gooey mozzarella sticks. 😋 ",sonicdrivein_1569,0.0
Fridays are best spent with your bestie...and we’re talkin’ about the corn dogs. 😉,sonicdrivein_1570,0.0
The thirst-quenching goodness is the real cherry on top. 😉,sonicdrivein_1571,0.0
"Strike a pose! SONIC cups in hand, of course.",sonicdrivein_1572,0.0
Don’t worry. There’s enough sweetness for everyone! 😉,sonicdrivein_1573,0.0
Its Friday! Time to grab your crew and head to SONIC! Who’s coming with you?,sonicdrivein_1574,0.0
Anyone else have deep thoughts in the SONIC parking lot as they dream about what’s to come in the new year? 🤔,sonicdrivein_1575,0.0
Wrap presents ✔,sonicdrivein_1576,0.0
May your days be as festive as our cups! 😉 Happy holidays from our family and the artists @neffheadwear! 💚🎨❤ Visit our,sonicdrivein_1577,0.0
This is how we kick off the holidays. What do you order from SONIC to celebrate the season?,sonicdrivein_1578,0.0
Cheers to a happy holiday season! 🎄 What’s the SONIC drink you can’t live without?,sonicdrivein_1579,0.0
There’s only one way to prep for Black Friday shopping: a Holiday Mint Blast.,sonicdrivein_1580,0.0
"What to be thankful for this Thanksgiving you ask? SONIC, of course! Tag a friend who agrees!",sonicdrivein_1581,0.0
"Real ice cream that’s so good, you’ll want to make sure there’s not a drop left. 😋. Tag #ThisIsHowISonic and you could",sonicdrivein_1582,0.0
"Your highness, dinner is served. 🐾🍔",sonicdrivein_1583,1.0
Lunch goals. 😍,sonicdrivein_1584,0.0
It’s all smiles at SONIC! 😁,sonicdrivein_1585,0.0
"Now this is how you do Halloween. 🎃 Eat, drink and be scary with us on Tuesday with 50¢ Corn Dogs!",sonicdrivein_1586,0.0
"Here’s to a life filled with love, happiness, and lots of SONIC ice cream!",sonicdrivein_1587,0.0
"You drive in and we’ll skate up, 😉 See you at SONIC!",sonicdrivein_1588,0.0
"It’s hard to beat a classic duo. Especially the new Carhop Classic for $2.99, featuring a 100% pure beef cheeseburger",sonicdrivein_1589,0.0
Consider this craving satisfied! ,sonicdrivein_1590,0.0
Help make classroom experiences fun by voting at LimeadesforLearning.com,sonicdrivein_1591,0.0
Tag your SONIC weekend crew. 🚚,sonicdrivein_1592,0.0
This is what happiness looks like at SONIC! 😍,sonicdrivein_1593,0.0
"SONIC is the GOAT, just ask a goat.",sonicdrivein_1594,1.0
That feeling when you make it to SONIC Happy Hour just in time for a Mango Iced Tea! 😛,sonicdrivein_1595,0.0
Raise your hand if you use ketchup or mustard to write things on your Hot Dog 🙋,sonicdrivein_1596,0.0
Time’s almost out! Come in TONIGHT after 8PM and sip on half-price Shakes and Ice Cream Slushes while you can!,sonicdrivein_1597,0.0
How cool are these cups and bags designed by @tadcarpenter? Head to SONIC for a treat that tastes like summer in a cup!,sonicdrivein_1598,0.0
Grab your BFF and head to SONIC for 50¢ Corn Dogs ALL DAY tomorrow!,sonicdrivein_1599,0.0
Get ‘em while they’re cold! There’s just 1 week left to enjoy Shakes and Ice Cream Slushes at half-price after 8PM.,sonicdrivein_1600,0.0
Making it to Happy Hour 2 mins before it ends is an ART! 💪,sonicdrivein_1601,0.0
Soak up the last few weeks of summer with SONIC! ,sonicdrivein_1602,0.0
"You don't have to be a Shake specialist to make the drink of your dreams come true. 
Make your way to SONIC and bring your unique flavor combo to life!",sonicdrivein_1603,0.0
Why scream for Ice Cream when you can dance instead?,sonicdrivein_1604,1.0
This is what happens when Ice Cream and Slush become friends. 😍,sonicdrivein_1605,0.0
Consider the menu for the wedding reception handled.,sonicdrivein_1606,0.0
Summer just isn’t the same without SONIC. ☀️ Tag #ThisIsHowISonic for the chance to be featured like @jntindall,sonicdrivein_1607,0.0
"Strut your way over to SONIC and enjoy half price Shakes and Ice Cream Slushes ALL DAY TODAY! 😍

Offer valid only on July 26, 2017, at participating SONIC ® Drive-In restaurants while supplies last. Limit 5. Tax not included. Add-Ins cost extra. This offer cannot be combined with any other offers or discounts.",sonicdrivein_1608,0.0
"Start practicing your dessert dance! Shakes and Ice Cream Slushes are half-price all day TOMORROW at SONIC. 💃

Offer valid only on July 26, 2017, at participating SONIC ® Drive-In restaurants while supplies last. Limit 5. Tax not included. Add-Ins cost extra. This offer cannot be combined with any other offers or discounts.",sonicdrivein_1609,0.0
"Dolla Dolla Dogs y'all! 🌭✨ Celebrate National Hot Dog Day at SONIC with $1 Chili Cheese Coneys and All American Dogs ALL DAY TODAY!

Tax and add-ons extra. Limit 5. Includes 6"" (pre-cooked) Chili Cheese Coney or 6"" All-American Hot Dog only. Cannot be combined with other offers/combos. Valid 7/19/17 at participating Drive-Ins while supplies last.",sonicdrivein_1610,0.0
"We call this dance: The Satisfied Craving 😏 
Show us your moves with #ThisIsHowISonic",sonicdrivein_1611,1.0
"Tomorrow we’re makin’ it rain $1 Chili Cheese Coneys and All American Dogs on National Hot Dog Day at SONIC! 🌭 🎉  #dolladolladogsyall

Tax and add-ons extra. Limit 5. Includes 6"" (pre-cooked) Chili Cheese Coney or 6"" All-American Hot Dog only. Cannot be combined with other offers/combos. Valid 7/19/17 at participating Drive-Ins while supplies last.",sonicdrivein_1612,0.0
Shake up your summer nights with half-price Shakes and Ice Cream Slushes after 8pm at SONIC!,sonicdrivein_1613,0.0
"Conquer your thirst, one MEGATRON® Slush at a time. Go get yours at SONIC for a limited time only at participating SONIC Drive-Ins!  See @transformersmovie: THE LAST KNIGHT, now in theaters!",sonicdrivein_1614,0.0
Vroom vroom! Start your engines and grab your Slushes! ,sonicdrivein_1615,0.0
Ice cream is always the perfect accessory 🍦,sonicdrivein_1616,0.0
"TODAY ONLY grab a 79c medium Famous Slush or Transformers: The Last Knight Slush at SONIC.  Don’t forget to see @transformersmovie: THE LAST KNIGHT only in theaters.

Offer includes Med. Size Famous Slushes and Med. Size Transformers: The Last Knight Slushes only.  Offer good 6/29/17 only.  Add-ins and tax extra. ©2017 Par. Pics. ©2017 Hasbro.",sonicdrivein_1617,0.0
"Head to SONIC for a 79c medium size Famous Slush or Transformers: The Last Knight Slush TOMORROW ONLY.  Don’t forget to see @transformersmovie: THE LAST KNIGHT only in theaters.

Offer includes Med. Size Famous Slushes and Med. Size Transformers: The Last Knight Slushes only.  Offer good 6/29/17 only.  Add-ins and tax extra. ©2017 Par. Pics. ©2017 Hasbro.",sonicdrivein_1618,0.0
"Grab a 79c medium size Famous Slush or Transformers: The Last Knight Slush at SONIC only on June 29th.  Don’t forget to see @transformersmovie: THE LAST KNIGHT only in theaters.

Offer includes Med. Size Famous Slushes and Med. Size Transformers: The Last Knight Slushes only.  Offer good 6/29/17 only.  Add-ins and tax extra. ©2017 Par. Pics. ©2017 Hasbro.",sonicdrivein_1619,0.0
"Watch out, OPTIMUS PRIME®! There's a new Autobot in town. Head to SONIC and pick up a Slush inspired by your favorite character from the new film, @transformersmovie: THE LAST KNIGHT, now in theaters!",sonicdrivein_1620,0.0
Mandy wasn’t kidding when she said she’d take her senior photos with SONIC. We love it! 🍔 🙌,sonicdrivein_1621,0.0
DON’T DROP THE CHERRY LIMEADES! JK. 😉,sonicdrivein_1622,0.0
"You must ketchup with your best friend TODAY at SONIC with 50¢ Corn Dogs! 💛❤️ Offer valid only on June 22, 2017 and",sonicdrivein_1623,0.0
"Make your own condiment masterpiece with 50¢ Corn Dogs ALL DAY tomorrow only at SONIC!

Offer valid only on June 22, 2017 and cannot be combined with any other offers or discounts. No limit. Tax not included. Add-Ins extra.",sonicdrivein_1624,0.0
Thirsty? The BUMBLEBEE® Slush has your back. Head to SONIC to grab yours! See @transformersmovie in theaters June 21! For a limited time only at participating SONIC Drive-Ins.,sonicdrivein_1625,0.0
"It’s Saturday, chill out with a slush. Shades optional.",sonicdrivein_1626,0.0
"Conquer your thirst, one MEGATRON® Slush at a time. Go get yours at SONIC! See @transformersmovie in theaters June 21!

For a limited time only at participating SONIC Drive-Ins.",sonicdrivein_1627,0.0
"Love is fleeting, Cheeseburgers are forever. 
Find love at first bite ALL day today at SONIC with Half-priced Cheeseburgers. ❤️ Single-patty cheeseburgers only. No Limit. Tax not included. Add-ons cost extra. Cannot be combined with other offers. Offer valid Tuesday, 6/6/17, at participating SONIC Drive-Ins while supplies last.",sonicdrivein_1628,0.0
"The heart wants what it wants. Lots and lots of Cheeseburgers.
Ours are Half-priced ALL day tomorrow.

Single-patty cheeseburgers only. No Limit. Tax not included. Add-ons cost extra. Cannot be combined with other offers. Offer valid Tuesday, 6/6/17, at participating SONIC Drive-Ins while supplies last.",sonicdrivein_1629,0.0
"On June 6th, SONIC Half-priced Cheeseburgers will steal your heart. ",sonicdrivein_1630,0.0
SONIC Fact: Life is always better with a 🍒on top!,sonicdrivein_1631,0.0
"The OPTIMUS PRIME® Slush is the hero we all need. Get to SONIC to grab yours! See @transformersmovie in theaters June 21!

For a limited time only at participating SONIC Drive-Ins.",sonicdrivein_1632,0.0
"Cheeseburgers are happiness held together by toasty buns. Grab your crew TONIGHT and EVERY Tuesday 5pm to close for our mouthwatering Half-priced Cheeseburgers at SONIC Family Night. You go with SONIC like a burger and its bun.

Single-patty cheeseburgers only. No Limit. Tax not included. Add-ons cost extra. Cannot be combined with other offers. Offer valid Tuesdays at participating SONIC® Drive-Ins while supplies last.",sonicdrivein_1633,0.0
The best road trip is a road trip to SONIC. These besties knew how to do it right. 🚗,sonicdrivein_1634,0.0
"🍦 🚨  ALERT 🚨 🍦  Shakes and Ice Cream Slushes are half-off ALL DAY TODAY! Start your weekend early and head to SONIC with your squad! 
Offer valid only on May 25, 2017, at participating SONIC ® Drive-In restaurants while supplies last. Limit 5. Tax not included. Add-Ins cost extra. This offer cannot be combined with any other offers or discounts.",sonicdrivein_1635,0.0
You deserve a mid-week treat! Indulge in half-off Shakes and Ice Cream Slushes ALL DAY tomorrow at SONIC! Offer valid,sonicdrivein_1636,0.0
Throw your hands up if you’re ready for some SONIC Ice Cream Slushes. 🙌,sonicdrivein_1637,0.0
Two is always better than one...especially at SONIC. Grab two drinks at Happy Hour at half the price to double your,sonicdrivein_1638,0.0
"Sharing is caring so grab the crew for crispy, golden 50¢ Corn Dogs ALL DAY today. Good things come to those who SONIC.",sonicdrivein_1639,0.0
"Grab a friend or two for a Corn Dog or five. It doesn’t matter who you bring, just get them to SONIC for 50¢ Corn Dogs",sonicdrivein_1640,0.0
"Fact: You can’t be sad when holding a SONIC Cheeseburger. Other fact: They’re Half-priced TONIGHT and EVERY Tuesday 5pm to close for Family Night. Grab the crew, and face these facts.

Single-patty cheeseburgers only. No Limit. Tax not included. Add-ons cost extra. Cannot be combined with other offers. Offer valid Tuesdays at participating SONIC® Drive-Ins while supplies last.",sonicdrivein_1641,0.0
"Two days ago, @j.whiskey had a baby. His wife made sure he ran to SONIC to get some mommy-fuel. Congratulations on the",sonicdrivein_1642,0.0
ATTENTION: Ordering every flavor of SONIC’S New 79¢ Ice Cream Slushes ALL DAY today is NOT frowned upon. Now stop what,sonicdrivein_1643,0.0
